Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Elapsed time,ETsecs,corrSecs,refTime,RankAppld,Rank,rankDiff,PHRF,rankPHRF,IRC,rankIRC,TCFapplied,TCFactual,TCFdiff,TCFst,pctMvmt,TCFclmp,newTCF
18 Oct,Championship,Spring,r4,2,Prime Mover,0,2,1,2:20:30,8430.0,6491.0,6480.0,8.0,8.0,-,0.762,4.0,0.9640000000000001,1.0,0.769,0.77,-0.001,0.769,-0.13,0.769,0.771
18 Oct,Championship,Spring,r4,2,Gucci,0,2,1,2:23:42,8622.0,6518.0,6480.0,9.0,9.0,-,0.745,3.0,0.963,3.0,0.7559999999999999,0.756,-0.0,0.752,-0.53,0.752,0.754
18 Oct,Championship,Spring,r4,2,Testarossa,0,2,1,2:19:34,8374.0,6548.0,6480.0,10.0,10.0,-,0.772,6.0,,,0.782,0.782,0.0,0.774,-1.02,0.774,0.78
18 Oct,Championship,Spring,r4,2,Brix,0,2,1,2:36:42,9402.0,6562.0,6480.0,11.0,11.0,-,0.725,9.0,,,0.698,0.698,0.0,0.689,-1.29,0.689,0.694
18 Oct,Championship,Spring,r4,2,CU,0,2,1,2:20:59,8459.0,6640.0,6480.0,12.0,12.0,-,,,,,0.785,0.785,0.0,0.766,-2.42,0.766,0.777
18 Oct,Championship,Spring,r4,2,Airship,0,2,1,2:35:38,9338.0,6975.0,6480.0,13.0,13.0,-,0.753,10.0,,,0.747,0.747,0.0,0.694,-7.1,0.725,0.74
18 Oct,Championship,Spring,r4,3,Marangi,0,2,1,1:52:10,6730.0,3903.0,4166.0,1.0,1.0,-,,,,,0.58,0.58,0.0,0.619,6.72,0.597,0.585
18 Oct,Championship,Spring,r4,3,Illusions,0,2,1,1:41:52,6112.0,4101.0,4166.0,2.0,2.0,-,0.67,1.0,,,0.6709999999999999,0.671,-0.0,0.682,1.64,0.682,0.676
18 Oct,Championship,Spring,r4,3,Wai Aniwa,0,2,1,1:42:20,6140.0,4107.0,4166.0,3.0,3.0,-,0.69,3.0,,,0.6679999999999999,0.669,-0.001,0.679,1.49,0.679,0.672
18 Oct,Championship,Spring,r4,3,Saucy Sausage,0,2,1,1:48:31,6511.0,4108.0,4166.0,4.0,4.0,-,0.635,2.0,,,0.631,0.631,0.0,0.64,1.43,0.64,0.634
18 Oct,Championship,Spring,r4,3,Marishka,0,2,1,1:53:48,6828.0,4117.0,4166.0,5.0,5.0,-,0.65,5.0,,,0.603,0.603,0.0,0.61,1.16,0.61,0.604
18 Oct,Championship,Spring,r4,3,White Cavalier,0,2,1,2:02:41,7361.0,4166.0,4166.0,6.0,6.0,-,0.65,8.0,,,0.565,0.566,-0.001,0.566,0.0,0.566,0.567
18 Oct,Championship,Spring,r4,3,Rosschild,0,2,1,1:51:46,6706.0,4218.0,4166.0,7.0,7.0,-,0.68,7.0,,,0.629,0.629,0.0,0.621,-1.27,0.621,0.627
18 Oct,Championship,Spring,r4,3,Titus Canby,0,2,1,1:43:54,6234.0,4232.0,4166.0,8.0,8.0,-,0.69,4.0,,,0.68,0.679,0.001,0.668,-1.62,0.668,0.676
18 Oct,Championship,Spring,r4,3,Blurred Image,0,2,1,1:45:03,6303.0,4279.0,4166.0,9.0,9.0,-,,,,,0.679,0.679,0.0,0.661,-2.65,0.661,0.674
18 Oct,Championship,Spring,r4,3,Revenue Cutter,0,2,1,1:52:36,6756.0,4344.0,4166.0,10.0,10.0,-,,,,,0.643,0.643,0.0,0.617,-4.04,0.624,0.637
18 Oct,Championship,Spring,r4,3,Haumuri,0,2,1,1:54:08,6848.0,4478.0,4166.0,11.0,11.0,-,0.665,6.0,,,0.654,0.654,0.0,0.608,-7.03,0.634,0.648
18 Oct,Championship,Spring,r4,Open,Structural Analysis,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
18 Oct,Championship,Spring,r4,Open,The Guarantee,0,2,1,2:40:45,9645.0,7957.0,8470.0,1.0,1.0,-,0.84,2.0,,,0.825,0.825,0.0,0.878,6.42,0.85,0.832
18 Oct,Championship,Spring,r4,Open,Magic Trick,0,2,1,2:32:34,9154.0,8284.0,8470.0,2.0,2.0,-,0.875,1.0,,,0.905,0.905,0.0,0.925,2.21,0.925,0.91
18 Oct,Championship,Spring,r4,Open,Helter Skelter,0,2,1,2:48:40,10120.0,8470.0,8470.0,3.0,3.0,-,,,,,0.8370000000000001,0.837,0.0,0.837,0.0,0.837,0.836
18 Oct,Championship,Spring,r4,Open,Revs,0,2,1,2:41:23,9683.0,8763.0,8470.0,4.0,4.0,-,0.9,3.0,,,0.905,0.905,0.0,0.875,-3.31,0.878,0.897
18 Oct,Championship,Spring,r4,Open,Wedgetail,0,2,1,2:45:36,9936.0,9558.0,8470.0,5.0,5.0,-,0.945,4.0,1.209,1.0,0.9620000000000001,0.962,0.0,0.852,-11.43,0.933,0.954
25 Oct,Two-handed,Two-handed,r1,Combined,Nedax Racing,0,2,1,2:32:10,9130.0,7532.0,8272.0,1.0,1.0,-,,,,,0.825,0.825,0.0,0.906,9.82,0.85,0.832
25 Oct,Two-handed,Two-handed,r1,Combined,After Midnight,0,2,1,3:00:57,10857.0,7741.0,8272.0,2.0,2.0,-,0.715,1.0,,,0.713,0.713,0.0,0.762,6.87,0.734,0.719
25 Oct,Two-handed,Two-handed,r1,Combined,Montego Bay III,0,2,1,3:06:27,11187.0,8077.0,8272.0,3.0,3.0,-,,,,,0.722,0.722,0.0,0.739,2.35,0.739,0.727
25 Oct,Two-handed,Two-handed,r1,Combined,White Cavalier,0,2,1,3:56:06,14166.0,8272.0,8272.0,4.0,4.0,-,0.65,5.0,,,0.584,0.584,0.0,0.584,0.0,0.584,0.584
25 Oct,Two-handed,Two-handed,r1,Combined,Wai Aniwa,0,2,1,3:22:33,12153.0,8349.0,8272.0,5.0,5.0,-,0.69,2.0,,,0.687,0.687,0.0,0.681,-0.87,0.681,0.685
25 Oct,Two-handed,Two-handed,r1,Combined,Titus Canby,0,2,1,3:23:38,12218.0,8393.0,8272.0,6.0,6.0,-,0.69,3.0,,,0.687,0.687,0.0,0.677,-1.46,0.677,0.684
25 Oct,Two-handed,Two-handed,r1,Combined,Saucy Sausage,0,2,1,3:40:21,13221.0,8395.0,8272.0,7.0,7.0,-,0.645,4.0,,,0.635,0.635,0.0,0.626,-1.42,0.626,0.632
25 Oct,Two-handed,Two-handed,r1,Combined,Floating Free,0,2,1,3:15:27,11727.0,8443.0,8272.0,8.0,8.0,-,,,,,0.72,0.72,0.0,0.705,-2.08,0.705,0.716
31 Oct,Rum,Rum,r1,Combined,Eat My Shorts,0,2,1,<dsq>,,,,,0.0,,,,,,,,,,,,
31 Oct,Rum,Rum,r1,Combined,Charlie,0,2,1,1:35:14,5714.0,3376.0,3600.0,1.0,1.0,-,,,,,0.591,0.591,0.0,0.63,6.6,0.609,0.596
31 Oct,Rum,Rum,r1,Combined,Wai Aniwa,0,2,1,1:31:54,5514.0,3600.0,3600.0,2.0,2.0,-,,,,,0.653,0.653,0.0,0.653,0.0,0.653,0.653
31 Oct,Rum,Rum,r1,Combined,Tortimony,0,2,1,1:37:06,5826.0,3612.0,3600.0,3.0,3.0,-,,,,,0.62,0.62,0.0,0.618,-0.32,0.618,0.619
31 Oct,Rum,Rum,r1,Combined,Incantare,0,2,1,1:31:29,5489.0,3869.0,3600.0,4.0,4.0,-,,,,,0.705,0.705,0.0,0.656,-6.95,0.684,0.699
1 Nov,Classics,Windward Classic,r1,Combined,Mabel,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
1 Nov,Classics,Windward Classic,r1,Combined,Lizzie,0,2,1,1:31:24,5484.0,2297.0,2297.0,1.0,1.0,-,,,,,0.419,0.419,0.0,0.419,0.0,0.419,0.419
1 Nov,Fleet,At Home,r1,Combined,Helter Skelter,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
1 Nov,Fleet,At Home,r1,Combined,Rosschild,0,2,1,<dns>,,,,,0.0,,,,,,,,,,,,
1 Nov,Fleet,At Home,r1,Combined,White Cavalier,0,2,1,<dns>,,,,,0.0,,,,,,,,,,,,
1 Nov,Fleet,At Home,r1,Combined,Marangi,0,2,1,1:30:16,5416.0,3249.0,3639.0,1.0,1.0,-,,,,,0.6,0.6,0.0,0.672,12.0,0.618,0.605
1 Nov,Fleet,At Home,r1,Combined,Blurred Image,0,2,1,1:25:36,5136.0,3507.0,3639.0,2.0,2.0,-,0.725,2.0,,,0.6829999999999999,0.683,-0.0,0.709,3.81,0.703,0.689
1 Nov,Fleet,At Home,r1,Combined,Brix,0,2,1,1:25:53,5153.0,3529.0,3639.0,3.0,3.0,-,0.725,3.0,,,0.685,0.685,0.0,0.706,3.07,0.706,0.691
1 Nov,Fleet,At Home,r1,Combined,Eat My Shorts,0,2,1,1:22:11,4931.0,3639.0,3639.0,4.0,4.0,-,0.74,1.0,,,0.738,0.738,0.0,0.738,0.0,0.738,0.738
1 Nov,Fleet,At Home,r1,Combined,After Midnight,0,2,1,1:26:34,5194.0,3744.0,3639.0,5.0,5.5,No,0.725,4.0,,,0.721,0.721,0.0,0.701,-2.77,0.701,0.715
1 Nov,Fleet,At Home,r1,Combined,Saucy Sausage,0,2,1,1:39:23,5963.0,3744.0,3639.0,5.0,5.5,No,0.635,5.0,,,0.628,0.628,0.0,0.61,-2.87,0.61,0.623
1 Nov,Fleet,At Home,r1,Combined,St Laurence,0,2,1,1:03:41,3821.0,3962.0,3639.0,7.0,7.0,-,,,,,1.037,1.037,0.0,0.952,-8.2,1.006,1.028
1 Nov,Offshore,Offshore,Brothers,Combined,Wedgetail,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
1 Nov,Offshore,Offshore,Brothers,Combined,Wiseguy,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
1 Nov,Offshore,Offshore,Brothers,Combined,Montego Bay III,0,2,1,9:17:30,33450.0,24786.0,25902.0,1.0,1.0,-,0.758,2.0,,,0.741,0.741,0.0,0.774,4.45,0.763,0.748
1 Nov,Offshore,Offshore,Brothers,Combined,Wai Aniwa,0,2,1,10:13:54,36834.0,25047.0,25902.0,2.0,2.0,-,0.7,4.0,,,0.68,0.68,0.0,0.703,3.38,0.7,0.686
1 Nov,Offshore,Offshore,Brothers,Combined,Gucci,0,2,1,9:18:35,33515.0,25203.0,25902.0,3.0,3.0,-,0.755,1.0,0.963,2.0,0.752,0.752,0.0,0.773,2.79,0.773,0.758
1 Nov,Offshore,Offshore,Brothers,Combined,Prime Mover,0,2,1,9:17:03,33423.0,25902.0,25902.0,4.0,4.0,-,0.765,3.0,0.9640000000000001,1.0,0.775,0.775,0.0,0.775,0.0,0.775,0.775
1 Nov,Offshore,Offshore,Brothers,Combined,Revs,0,2,1,8:24:30,30270.0,26788.0,25902.0,5.0,5.0,-,0.9,5.0,,,0.885,0.885,0.0,0.856,-3.28,0.858,0.877
1 Nov,Offshore,Offshore,Brothers,Combined,Blink,0,2,1,7:41:30,27690.0,27883.0,25902.0,6.0,6.0,-,1.01,7.0,,,1.0070000000000001,1.007,0.0,0.935,-7.15,0.977,0.998
1 Nov,Offshore,Offshore,Brothers,Combined,Illusions,0,2,1,11:31:52,41512.0,27937.0,25902.0,7.0,7.0,-,0.665,6.0,,,0.6729999999999999,0.673,-0.0,0.624,-7.28,0.653,0.667
5 Nov,Fleet,Twilight 1,r1,Combined,Airship,0,2,1,<dnf>,,,,,0.0,,,,,,,,,,,,
5 Nov,Fleet,Twilight 1,r1,Combined,Whistler III,0,2,1,1:16:06,4566.0,3278.0,3685.0,1.0,1.0,-,0.74,1.0,0.95,1.0,0.718,0.718,0.0,0.807,12.4,0.74,0.718
5 Nov,Fleet,Twilight 1,r1,Combined,After Midnight,0,2,1,1:25:55,5155.0,3685.0,3685.0,2.0,2.0,-,0.725,2.0,,,0.715,0.715,0.0,0.715,0.0,0.715,0.715
5 Nov,Fleet,Twilight 1,r1,Combined,Blink,0,2,1,1:12:29,4349.0,4044.0,3685.0,3.0,3.0,-,0.96,3.0,,,0.93,0.93,0.0,0.847,-8.92,0.902,0.93
7 Nov,Rum,Rum,r2,Combined,CU,0,2,1,1:07:21,4041.0,3172.0,4014.0,1.0,1.0,-,,,,,0.785,0.785,0.0,0.993,26.5,0.809,0.792
7 Nov,Rum,Rum,r2,Combined,Blink,0,2,1,1:00:31,3631.0,3420.0,4014.0,2.0,2.0,-,,,,,0.9420000000000001,0.942,0.0,1.106,17.41,0.97,0.95
7 Nov,Rum,Rum,r2,Combined,Eat My Shorts,0,2,1,1:26:47,5207.0,3842.0,4014.0,3.0,3.0,-,,,,,0.738,0.738,0.0,0.771,4.47,0.76,0.745
7 Nov,Rum,Rum,r2,Combined,Wai Aniwa,0,2,1,1:42:28,6148.0,4014.0,4014.0,4.0,4.0,-,,,,,0.653,0.653,0.0,0.653,0.0,0.653,0.653
7 Nov,Rum,Rum,r2,Combined,Charlie,0,2,1,1:59:57,7197.0,4289.0,4014.0,5.0,5.0,-,,,,,0.596,0.596,0.0,0.558,-6.38,0.578,0.592
7 Nov,Rum,Rum,r2,Combined,Tortimony,0,2,1,1:56:50,7010.0,4339.0,4014.0,6.0,6.0,-,,,,,0.619,0.619,0.0,0.573,-7.43,0.6,0.614
7 Nov,Rum,Rum,r2,Combined,Saffron,0,2,1,1:49:45,6585.0,4576.0,4014.0,7.0,7.0,-,,,,,0.695,0.695,0.0,0.61,-12.23,0.674,0.689
8 Nov,Championship,Island Bay,r1,1,Revs,0,2,1,2:20:40,8440.0,7545.0,7803.0,1.0,1.0,-,0.9,1.0,,,0.894,0.894,0.0,0.925,3.47,0.921,0.901
8 Nov,Championship,Island Bay,r1,1,Wedgetail,0,2,1,2:16:15,8175.0,7709.0,7803.0,2.0,2.0,-,0.945,2.0,1.209,1.0,0.943,0.943,0.0,0.954,1.17,0.954,0.945
8 Nov,Championship,Island Bay,r1,1,The Guarantee,0,2,1,2:35:23,9323.0,7803.0,7803.0,3.0,3.0,-,0.84,3.0,,,0.8370000000000001,0.837,0.0,0.837,0.0,0.837,0.838
8 Nov,Championship,Island Bay,r1,1,Helter Skelter,0,2,1,2:38:07,9487.0,8007.0,7803.0,4.0,4.0,-,,,,,0.8440000000000001,0.844,0.0,0.822,-2.61,0.822,0.838
8 Nov,Championship,Island Bay,r1,1,Blink,0,2,1,2:28:07,8887.0,8371.0,7803.0,5.0,5.0,-,0.96,4.0,,,0.9420000000000001,0.942,0.0,0.878,-6.79,0.914,0.935
8 Nov,Championship,Island Bay,r1,1,Structural Analysis,0,2,1,3:02:12,10932.0,8494.0,7803.0,6.0,6.0,-,,,,,0.777,0.777,0.0,0.714,-8.11,0.754,0.771
8 Nov,Championship,Island Bay,r1,2,Airship,0,2,1,2:44:54,9894.0,7321.0,7786.0,1.0,1.0,-,,,,,0.74,0.74,0.0,0.787,6.35,0.762,0.746
8 Nov,Championship,Island Bay,r1,2,Montego Bay III,0,2,1,2:55:37,10537.0,7555.0,7786.0,2.0,2.0,-,0.745,4.0,,,0.718,0.717,0.001,0.739,3.07,0.739,0.725
8 Nov,Championship,Island Bay,r1,2,Testarossa,0,2,1,2:41:42,9702.0,7567.0,7786.0,3.0,3.0,-,0.772,1.0,,,0.78,0.78,0.0,0.803,2.95,0.803,0.787
8 Nov,Championship,Island Bay,r1,2,Incantare,0,2,1,3:02:57,10977.0,7574.0,7786.0,4.0,4.0,-,0.725,5.0,,,0.69,0.69,0.0,0.709,2.75,0.709,0.697
8 Nov,Championship,Island Bay,r1,2,After Midnight,0,2,1,2:55:16,10516.0,7634.0,7786.0,5.0,5.0,-,0.725,2.0,,,0.727,0.726,0.001,0.74,1.93,0.74,0.731
8 Nov,Championship,Island Bay,r1,2,Brix,0,2,1,3:07:00,11220.0,7786.0,7786.0,6.0,6.0,-,0.725,8.0,,,0.6940000000000001,0.694,0.0,0.694,0.0,0.694,0.693
8 Nov,Championship,Island Bay,r1,2,Floating Free,0,2,1,3:03:20,11000.0,7843.0,7786.0,7.0,7.0,-,,,,,0.7140000000000001,0.713,0.001,0.708,-0.7,0.708,0.713
8 Nov,Championship,Island Bay,r1,2,Eat My Shorts,0,2,1,2:55:02,10502.0,7865.0,7786.0,8.0,8.0,-,0.74,3.0,,,0.748,0.749,-0.001,0.741,-1.07,0.741,0.748
8 Nov,Championship,Island Bay,r1,2,CU,0,2,1,2:53:20,10400.0,8080.0,7786.0,9.0,9.0,-,,,,,0.777,0.777,0.0,0.749,-3.6,0.754,0.768
8 Nov,Championship,Island Bay,r1,2,Gucci,0,2,1,2:58:43,10723.0,8085.0,7786.0,10.0,10.0,-,0.745,6.0,0.963,2.0,0.754,0.754,0.0,0.726,-3.71,0.731,0.746
8 Nov,Championship,Island Bay,r1,2,La Quintessence,0,2,1,3:11:30,11490.0,8123.0,7786.0,11.0,11.0,-,,,,,0.7070000000000001,0.707,0.0,0.678,-4.1,0.686,0.701
8 Nov,Championship,Island Bay,r1,2,Prime Mover,0,2,1,2:56:36,10596.0,8169.0,7786.0,12.0,12.0,-,0.762,7.0,0.9640000000000001,1.0,0.77,0.771,-0.001,0.735,-4.67,0.748,0.765
8 Nov,Championship,Island Bay,r1,3,Blurred Image,0,2,1,2:53:31,10411.0,7017.0,7648.0,1.0,1.0,-,,,,,0.6729999999999999,0.674,-0.001,0.735,9.05,0.694,0.679
8 Nov,Championship,Island Bay,r1,3,Marangi,0,2,1,3:27:50,12470.0,7294.0,7648.0,2.0,2.0,-,,,,,0.585,0.585,0.0,0.613,4.79,0.603,0.591
8 Nov,Championship,Island Bay,r1,3,Charlie,0,2,1,3:37:26,13046.0,7579.0,7648.0,3.0,3.0,-,,,,,0.581,0.581,0.0,0.586,0.86,0.586,0.582
8 Nov,Championship,Island Bay,r1,3,Titus Canby,0,2,1,3:07:35,11255.0,7608.0,7648.0,4.0,4.0,-,0.69,1.0,,,0.675,0.676,-0.001,0.68,0.59,0.68,0.677
8 Nov,Championship,Island Bay,r1,3,Wai Aniwa,0,2,1,3:09:41,11381.0,7648.0,7648.0,5.0,5.0,-,0.69,2.0,,,0.672,0.672,0.0,0.672,0.0,0.672,0.672
8 Nov,Championship,Island Bay,r1,3,Marishka,0,2,1,3:34:44,12884.0,7781.0,7648.0,6.0,6.0,-,0.65,4.0,,,0.604,0.604,0.0,0.594,-1.66,0.594,0.601
8 Nov,Championship,Island Bay,r1,3,White Cavalier,0,2,1,3:51:00,13860.0,7858.0,7648.0,7.0,7.0,-,0.65,5.0,,,0.5670000000000001,0.567,0.0,0.552,-2.65,0.552,0.564
8 Nov,Championship,Island Bay,r1,3,Haumuri,0,2,1,3:25:45,12345.0,7999.0,7648.0,8.0,8.0,-,0.665,3.0,,,0.648,0.648,0.0,0.62,-4.32,0.629,0.641
8 Nov,Championship,Island Bay,r1,3,Saffron,0,2,1,3:24:06,12246.0,8388.0,7648.0,9.0,9.0,-,,,,,0.685,0.685,0.0,0.625,-8.76,0.664,0.679
8 Nov,Championship,Island Bay,r1,Open,Revs,0,2,1,2:20:40,8440.0,7570.0,7798.0,1.0,1.0,-,0.9,1.0,,,0.897,0.897,0.0,0.924,3.01,0.924,0.904
8 Nov,Championship,Island Bay,r1,Open,The Guarantee,0,2,1,2:35:23,9323.0,7756.0,7798.0,2.0,2.0,-,0.84,3.0,,,0.8320000000000001,0.832,0.0,0.837,0.6,0.837,0.834
8 Nov,Championship,Island Bay,r1,Open,Wedgetail,0,2,1,2:16:15,8175.0,7798.0,7798.0,3.0,3.0,-,0.945,2.0,1.209,1.0,0.9540000000000001,0.954,0.0,0.954,0.0,0.954,0.953
8 Nov,Championship,Island Bay,r1,Open,Helter Skelter,0,2,1,2:38:07,9487.0,7931.0,7798.0,4.0,4.0,-,,,,,0.836,0.836,0.0,0.822,-1.67,0.822,0.832
8 Nov,Championship,Island Bay,r1,Open,Blink,0,2,1,2:28:07,8887.0,8371.0,7798.0,5.0,5.0,-,0.96,4.0,,,0.9420000000000001,0.942,0.0,0.878,-6.79,0.914,0.935
8 Nov,Championship,Island Bay,r1,Open,Structural Analysis,0,2,1,3:02:12,10932.0,8526.0,7798.0,6.0,6.0,-,,,,,0.78,0.78,0.0,0.713,-8.59,0.757,0.774
8 Nov,Classics,Classics Championship,r1,Combined,Lizzie,0,2,1,3:31:37,12697.0,5320.0,6272.0,1.0,1.0,-,,,,,0.419,0.419,0.0,0.494,17.9,0.432,0.419
8 Nov,Classics,Classics Championship,r1,Combined,Mabel,0,2,1,4:11:54,15114.0,6272.0,6272.0,2.0,2.0,-,,,,,0.415,0.415,0.0,0.415,0.0,0.415,0.415
8 Nov,Classics,Classics Championship,r1,Combined,Galatea,0,2,1,3:31:11,12671.0,6386.0,6272.0,3.0,3.0,-,,,,,0.504,0.504,0.0,0.495,-1.79,0.495,0.504
8 Nov,Fleet,Island Bay,r1,Combined,Blurred Image,0,2,1,2:53:31,10411.0,7173.0,7753.0,1.0,1.0,-,,,,,0.6890000000000001,0.689,0.0,0.745,8.13,0.71,0.696
8 Nov,Fleet,Island Bay,r1,Combined,Airship,0,2,1,2:44:54,9894.0,7331.0,7753.0,2.0,2.0,-,,,,,0.741,0.741,0.0,0.784,5.8,0.763,0.748
8 Nov,Fleet,Island Bay,r1,Combined,Montego Bay III,0,2,1,2:55:37,10537.0,7354.0,7753.0,3.0,3.0,-,0.745,8.0,,,0.698,0.698,0.0,0.736,5.44,0.719,0.704
8 Nov,Fleet,Island Bay,r1,Combined,Wai Aniwa,0,2,1,3:09:41,11381.0,7443.0,7753.0,4.0,4.0,-,0.69,9.0,,,0.654,0.654,0.0,0.681,4.13,0.674,0.659
8 Nov,Fleet,Island Bay,r1,Combined,Revs,0,2,1,2:20:40,8440.0,7511.0,7753.0,6.0,5.0,No,0.9,2.0,,,0.89,0.89,0.0,0.919,3.26,0.917,0.898
8 Nov,Fleet,Island Bay,r1,Combined,After Midnight,0,2,1,2:55:16,10516.0,7518.0,7753.0,5.0,6.0,No,0.725,3.0,,,0.715,0.715,0.0,0.737,3.08,0.736,0.721
8 Nov,Fleet,Island Bay,r1,Combined,Marangi,0,2,1,3:27:50,12470.0,7544.0,7753.0,7.0,7.0,-,,,,,0.605,0.605,0.0,0.622,2.81,0.622,0.611
8 Nov,Fleet,Island Bay,r1,Combined,Charlie,0,2,1,3:37:26,13046.0,7671.0,7753.0,8.0,8.0,-,,,,,0.588,0.588,0.0,0.594,1.02,0.594,0.59
8 Nov,Fleet,Island Bay,r1,Combined,Titus Canby,0,2,1,3:07:35,11255.0,7675.0,7753.0,9.0,9.0,-,0.69,5.0,,,0.682,0.682,0.0,0.689,1.03,0.689,0.683
8 Nov,Fleet,Island Bay,r1,Combined,Incantare,0,2,1,3:02:57,10977.0,7694.0,7753.0,10.0,10.0,-,0.725,10.0,,,0.701,0.701,0.0,0.706,0.71,0.706,0.702
8 Nov,Fleet,Island Bay,r1,Combined,Testarossa,0,2,1,2:41:42,9702.0,7713.0,7753.0,11.0,11.0,-,0.772,1.0,,,0.795,0.795,0.0,0.799,0.5,0.799,0.797
8 Nov,Fleet,Island Bay,r1,Combined,White Cavalier,0,2,1,3:51:00,13860.0,7747.0,7753.0,12.0,12.0,-,0.65,17.0,,,0.5589999999999999,0.559,-0.0,0.559,0.0,0.559,0.559
8 Nov,Fleet,Island Bay,r1,Combined,Eat My Shorts,0,2,1,2:55:02,10502.0,7750.0,7753.0,13.0,13.0,-,0.74,6.0,,,0.738,0.738,0.0,0.738,0.0,0.738,0.738
8 Nov,Fleet,Island Bay,r1,Combined,Brix,0,2,1,3:07:00,11220.0,7753.0,7753.0,14.0,14.0,-,0.725,13.0,,,0.691,0.691,0.0,0.691,0.0,0.691,0.692
8 Nov,Fleet,Island Bay,r1,Combined,Marishka,0,2,1,3:34:44,12884.0,7769.0,7753.0,15.0,15.0,-,0.65,15.0,,,0.603,0.603,0.0,0.602,-0.17,0.602,0.603
8 Nov,Fleet,Island Bay,r1,Combined,Prime Mover,0,2,1,2:56:36,10596.0,7830.0,7753.0,16.0,16.0,-,0.762,12.0,0.9640000000000001,2.0,0.7390000000000001,0.739,0.0,0.732,-0.95,0.732,0.736
8 Nov,Fleet,Island Bay,r1,Combined,Floating Free,0,2,1,3:03:20,11000.0,7843.0,7753.0,17.0,17.0,-,,,,,0.713,0.713,0.0,0.705,-1.12,0.705,0.711
8 Nov,Fleet,Island Bay,r1,Combined,Wedgetail,0,2,1,2:16:15,8175.0,7856.0,7753.0,18.0,18.0,-,0.945,4.0,1.209,1.0,0.961,0.961,0.0,0.948,-1.35,0.948,0.957
8 Nov,Fleet,Island Bay,r1,Combined,The Guarantee,0,2,1,2:35:23,9323.0,7905.0,7753.0,19.0,19.0,-,0.84,7.0,,,0.848,0.848,0.0,0.832,-1.89,0.832,0.842
8 Nov,Fleet,Island Bay,r1,Combined,Helter Skelter,0,2,1,2:38:07,9487.0,8035.0,7753.0,20.0,20.0,-,,,,,0.848,0.847,0.001,0.817,-3.54,0.822,0.841
8 Nov,Fleet,Island Bay,r1,Combined,La Quintessence,0,2,1,3:11:30,11490.0,8077.0,7753.0,21.0,21.0,-,,,,,0.703,0.703,0.0,0.675,-3.98,0.682,0.697
8 Nov,Fleet,Island Bay,r1,Combined,Haumuri,0,2,1,3:25:45,12345.0,8085.0,7753.0,22.0,22.0,-,0.665,14.0,,,0.655,0.655,0.0,0.628,-4.12,0.635,0.65
8 Nov,Fleet,Island Bay,r1,Combined,Gucci,0,2,1,2:58:43,10723.0,8095.0,7753.0,23.0,23.0,-,0.745,11.0,0.963,3.0,0.755,0.755,0.0,0.723,-4.24,0.732,0.749
8 Nov,Fleet,Island Bay,r1,Combined,CU,0,2,1,2:53:20,10400.0,8143.0,7753.0,24.0,24.0,-,,,,,0.7829999999999999,0.783,-0.0,0.745,-4.85,0.76,0.775
8 Nov,Fleet,Island Bay,r1,Combined,Blink,0,2,1,2:28:07,8887.0,8264.0,7753.0,25.0,25.0,-,0.96,16.0,,,0.93,0.93,0.0,0.872,-6.24,0.902,0.92
8 Nov,Fleet,Island Bay,r1,Combined,Saffron,0,2,1,3:24:06,12246.0,8351.0,7753.0,26.0,26.0,-,,,,,0.682,0.682,0.0,0.633,-7.18,0.662,0.676
8 Nov,Fleet,Island Bay,r1,Combined,Structural Analysis,0,2,1,3:02:12,10932.0,8362.0,7753.0,27.0,27.0,-,,,,,0.765,0.765,0.0,0.709,-7.32,0.742,0.758
12 Nov,Fleet,Twilight 1,r2,Combined,Whistler III,0,2,1,0:53:58,3238.0,2324.0,2395.0,1.0,1.0,-,0.74,3.0,0.95,1.0,0.718,0.718,0.0,0.74,3.06,0.74,0.725
12 Nov,Fleet,Twilight 1,r2,Combined,Eat My Shorts,0,2,1,0:53:54,3234.0,2386.0,2395.0,2.0,2.0,-,0.74,2.0,,,0.738,0.738,0.0,0.741,0.41,0.741,0.739
12 Nov,Fleet,Twilight 1,r2,Combined,Gucci,0,2,1,0:53:18,3198.0,2395.0,2395.0,3.0,3.0,-,0.745,1.0,0.963,2.0,0.7490000000000001,0.749,0.0,0.749,0.0,0.749,0.748
12 Nov,Fleet,Twilight 1,r2,Combined,After Midnight,0,2,1,0:56:09,3369.0,2429.0,2395.0,4.0,4.0,-,0.725,4.0,,,0.721,0.721,0.0,0.711,-1.39,0.711,0.718
12 Nov,Fleet,Twilight 1,r2,Combined,CU,0,2,1,0:52:40,3160.0,2449.0,2395.0,5.0,5.0,-,0.78,5.0,,,0.775,0.775,0.0,0.758,-2.19,0.758,0.768
12 Nov,Fleet,Twilight 1,r2,Combined,Wiseguy,0,2,1,0:59:56,3596.0,2495.0,2395.0,6.0,6.0,-,0.725,6.0,,,0.6940000000000001,0.694,0.0,0.666,-4.03,0.673,0.688
